Wandb run started
Optimizers Created
Dataloader reset
Beginning Training
====================================================================================================
Model Parameters: 32.1M
{'d_model': 256, 'n_heads': 8, 'n_layers': 8, 'vocab_size': 50304, 'seq_len': 128, 'r': 4, 'p': 2, 'max_steps': 1000000, 'batch_size': 32, 'adam_lr': 0.0003, 'muon_lr': 3e-06}
====================================================================================================
out_proj.weight tensor(0.2796, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(3.0523, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1656, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5652, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1751, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.6916, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8901, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8322, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(7.8062, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7682, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.7667, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7291, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5324, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(4.7319, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4871, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2752, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(2.3356, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.0841, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.4564, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(17.9934, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1603, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0547, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5696, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1278, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.5586, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.4731, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0586, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2659, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3683, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4364, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5139, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3421, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4073, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.8798, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3171, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.0890, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(6.2220, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6958, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1380, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6440, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4637, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(1.7918, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(22.4938, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7938, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.7207, device='cuda:0')
step 2530 | loss 6.8717 | norm 8.2308 | time 1049.1836ms
decoder_stack.0.attn.wq.weight tensor(0.8020, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2182, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.1853, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0525, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.2303, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(7.6458, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(22.9842, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(0.8604, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.6347, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(2.0108, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.1139, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8413, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9963, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0757, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2000, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6604, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0646, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2783, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.1555, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.6107, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1878, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2504, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.9955, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5457, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0437, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.8794, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.9148, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.1868, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5856, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.3867, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1703, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5658, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.6413, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0434, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5167, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.7910, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.1246, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8370, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.2815, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.2822, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(50.8380, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.1801, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.7515, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3864, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7514, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.6985, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.3083, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5708, device='cuda:0')
out_proj.weight tensor(0.6454, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5487, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8149, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.5067, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.9272, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8291, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7556, device='cuda:0')
out_proj.weight tensor(0.8370, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(1.4927, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(1.2016, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8932, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8038, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8430, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9956, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.4616, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8506, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.2596, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.3820, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5431, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4186, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.0620, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0885, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9818, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(2.8806, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.7948, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1205, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.2786, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5828, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(18.3325, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0212, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.5325, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7343, device='cuda:0')
step 2540 | loss 7.0656 | norm 3.2457 | time 1042.3496ms
decoder_stack.0.attn.wq.weight tensor(8.3896, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(54.8862, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7245, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.0001, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(3.1620, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1825, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1205, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(0.9783, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1402, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0282, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.6441, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(3.5942, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5383, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(1.4229, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.4749, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3818, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8772, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5124, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1209, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4021, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8334, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9812, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(2.0951, device='cuda:0')
out_proj.weight tensor(0.9286, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9600, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7828, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4928, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7319, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8907, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(1.9824, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.8520, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.1742, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0633, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.2007, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4485, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.8961, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7661, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(2.8663, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(2.0615, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(1.3219, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8215, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.9719, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1355, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(6.3489, device='cuda:0')
out_proj.weight tensor(0.7772, device='cuda:0')
out_proj.weight tensor(1.1055, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8806, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(63.6111, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2479, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.1530, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2439, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9740, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9201, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(1.3939, device='cuda:0')
out_proj.weight tensor(0.9405, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(8.3991, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.8087, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.6448, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(1.1644, device='cuda:0')
out_proj.weight tensor(0.8149, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(11.3886, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3912, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7188, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.1016, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.2103, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.3823, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4571, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9735, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(10.7424, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.2046, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.7404, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9772, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.0792, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1927, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(5.7129, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(2.5366, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(2.8425, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9337, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.2843, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.7645, device='cuda:0')
step 2550 | loss 6.8988 | norm 3.5303 | time 1051.1110ms
decoder_stack.0.attn.wq.weight tensor(0.9514, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.8809, device='cuda:0')
out_proj.weight tensor(1.1200, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.2898, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.8983, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7010, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0396, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.6545, device='cuda:0')
out_proj.weight tensor(0.7244, device='cuda:0')
out_proj.weight tensor(1.0546, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.2828, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8496, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.1247, device='cuda:0')
decoder_stack.3.attn.wq.weight tensor(12.2584, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0532, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(12.5353, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.6579, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3622, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0933, device='cuda:0')
decoder_stack.2.attn.wq.weight tensor(23.2233, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0166, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9249, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8395, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0416, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.4975, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(9.4834, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.6560, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(120.9862, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(11.4133, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.7004, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(2.5026, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1632, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.5838, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(23.9952, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9579, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.3946, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(4.0626, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.5815, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(16.6611, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3972, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9338, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(74.2549, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3995, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(7.2563, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1384, device='cuda:0')
decoder_stack.0.attn.wk.weight tensor(1.5722, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.4502, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9878, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.2560, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1767, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(9.5850, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(7.9937, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(0.9748, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0914, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.0219, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.9120, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.7953, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6492, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0652, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.9994, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.3240, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2315, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(13.3563, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6768, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(28.1389, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5119, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0634, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.6068, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.9309, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.5963, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(4.9770, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6598, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(7.6511, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(8.1582, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.6676, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1228, device='cuda:0')
decoder_stack.1.attn.wq.weight tensor(4.0550, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.4713, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9991, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1189, device='cuda:0')
step 2560 | loss 6.4310 | norm 1.6903 | time 1081.7847ms
decoder_stack.0.attn.wq.weight tensor(3.3990, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1928, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0979, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9425, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(57.1612, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(3.1309, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9765, device='cuda:0')
decoder_stack.4.attn.wq.weight tensor(3.4002, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.5471, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.0253, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0488, device='cuda:0')
out_proj.weight tensor(0.9250, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(1.7507, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.0462, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5222, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(6.0117, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.0529, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.6045, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.7011, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.9375, device='cuda:0')
out_proj.weight tensor(1.7081, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.4319, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8929, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.6507, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.1818, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(5.1322, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.8084, device='cuda:0')
decoder_stack.0.attn.wo.weight tensor(2.5559, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.8544, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.2150, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.0063, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(2.3520, device='cuda:0')
out_proj.weight tensor(0.6335, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(3.3855, device='cuda:0')
decoder_stack.0.attn.wq.weight tensor(1.5405, device='cuda:0')
